Code,Part no,Partcode,Desc,Plan-IT FC,May-25,Jun-25,Jul-25,Aug-25,Sep-25,Oct-25,Nov-25,Dec-25,Jan-26,Feb-26,Mar-26,Apr-26,Total Qty,Sales Trend,L12 M sales,L6 M Sales,L3 M Sales,Max,Trend,Monthly FC  L6 M,FC Variance,% Variance,Trend
VO,84452596,VO84452596,SILL MOULDING,,,,,,1,,,,,,,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,84455847,VO84455847,PANEL,,,1,,,,,,1,,,,,2,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,84457567,VO84457567,AIR FILTER,,,,1,,,,,,2,,,,3,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,84459115,VO84459115,COVER,,,1,,,1,,,,,,,,2,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,84459338,VO84459338,DETECTOR,,,,,,1,,,,,,,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,84459805,VO84459805,COVER,,,,,,,,,2,0,,,,2,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,84459806,VO84459806,COVER,,,1,,,,,,2,0,,,,3,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,84462386,VO84462386,LAMP,,1,,,,,,,,,,,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,84463095,VO84463095,BRACKET,,,,,,,,,1,0,,,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,84463574,VO84463574,BRACKET,,,,,,,,,,,,1,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,84464205,VO84464205,ATTACHING BRACKET,,,,,,,,20,,,,,,20,, 2 , 3 , -   , 3 , -   , 3.00 , 3.00 , 100.0% ▲, Downward Trend
VO,84464773,VO84464773,CLIMATE HOUSING,,,,,,1,,,,,1,,,2,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,84464775,VO84464775,CLIMATE HOUSING,,,,,,1,,,1,0,1,,,3,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,84464787,VO84464787,CLIMATE HOUSING,,,,,,1,,,,,,,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,84465094,VO84465094,HOSE,,,,2,,1,1,,,,,1,1,6,, 1 , -   , 1 , 1 , 1.00 , -   , -   , ►, Moderate Trend
VO,84468335,VO84468335,LEVEL SENSOR,,,,,,,1,,1,0,,5,0,7,, 1 , 1 , 2 , 2 , 2.00 , 1.00 , 1.00 , 100.0% ▲, Upward Trend
VO,84469473,VO84469473,BRACKET,,,,2,,,,,,,2,,,4,, -   , -   , 1 , 1 , -   , -   , -   , ►, Downward Trend
VO,84474457,VO84474457,HOSE,,1,,1,,1,,,2,,,1,1,7,, 1 , 1 , 1 , 1 , 1.00 , 1.00 , 1.00 , 100.0% ▲, Moderate Trend
VO,84479333,VO84479333,REGULATOR CONTROL,,,,,,1,,,,,,,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,84479349,VO84479349,FAN MOTOR,,,,1,1,,1,,1,,,,,4,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,84481604,VO84481604,AIR GUIDE,,,,1,,1,1,,,,,1,,4,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,84482687,VO84482687,BRACKET,,,2,,,,,1,,,,,,3,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,84486889,VO84486889,COVER,,,,1,,,,1,1,,1,1,,5,, -   , 1 , 1 , 1 , -   , 1.00 , 1.00 , 100.0% ▲, Downward Trend
VO,84486904,VO84486904,COVER,,,1,,,,,,1,,,,,2,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,84487045,VO84487045,GASKET KIT,,,,,,,,,,,,,1,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,84562342,VO84562342,SEALING COLLAR,,,,1,0,,,1,,,1,,,3,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,84567306,VO84567306,COVER,,,,1,,1,,2,,,1,1,,6,, 1 , 1 , 1 , 1 , 1.00 , 1.00 , 1.00 , 100.0% ▲, Moderate Trend
VO,84567308,VO84567308,COVER,,,,1,,1,,1,,,,,,3,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,84567321,VO84567321,COVER,,,,1,,,1,,1,0,,1,,4,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,84567325,VO84567325,COVER,,,1,,,,,1,1,0,,1,,4,, -   , 1 , -   , 1 , -   , 1.00 , 1.00 , 100.0% ▲, Downward Trend
VO,84570709,VO84570709,PEDAL ARRANGEMENT,,,1,,,,,1,1,,,,,3,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,84571866,VO84571866,GAS SPRING,,,,,,,,3,,,2,,,5,, -   , 1 , 1 , 1 , -   , 1.00 , 1.00 , 100.0% ▲, Downward Trend
VO,84597790,VO84597790,DOOR HANDLE,,4,,,,2,,,,,1,,,7,, 1 , -   , -   , 1 , -   , -   , -   , ►, Downward Trend
VO,84805355,VO84805355,HEADLAMP PROTECTOR,,,1,,,,,,,,,,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,84805356,VO84805356,HEADLAMP PROTECTOR,,,,1,0,1,,,,,1,2,,5,, -   , 1 , 1 , 1 , -   , 1.00 , 1.00 , 100.0% ▲, Downward Trend
VO,84816638,VO84816638,DEFLECTOR,,,,1,,1,,,,,,,,2,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,84816639,VO84816639,DEFLECTOR,,,,,,,,,,,,1,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,85101383,VO85101383,KIT,,,,,,,,,1,,1,3,1,6,, 1 , 1 , 2 , 2 , 2.00 , 1.00 , 1.00 , 100.0% ▲, Upward Trend
VO,85102142,VO85102142,REPAIR KIT,,,,1,,,,,,,,,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,85102195,VO85102195,SENSOR,,,,,,1,,,,,,,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,85104250,VO85104250,DIAPHRAGM,,,2,,,1,,,,,,,,3,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,85105453,VO85105453,AIR HOSE,,,,1,,,,,,,,,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,85105454,VO85105454,AIR HOSE,,,,,,,1,,,,1,,,2,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,85107958,VO85107958,REPAIR KIT,,,,8,,4,4,9,2,,22,2,10,61,, 5 , 8 , 11 , 11 , 2.20 , 8.00 , 8.00 , 100.0% ▲, Upward Trend
VO,85108352,VO85108352,CRANKSHAFT SEAL,,,,,,,,,,,2,,1,3,, -   , 1 , 1 , 1 , -   , 1.00 , 1.00 , 100.0% ▲, Downward Trend
VO,85109889,VO85109889,REPAIR KIT,,,4,2,2,10,,,4,8,6,25,18,79,, 7 , 10 , 16 , 16 , 2.30 , 10.00 , 10.00 , 100.0% ▲, Upward Trend
VO,85109890,VO85109890,REPAIR KIT,,,2,,2,,2,,1,1,,6,6,20,, 2 , 2 , 4 , 4 , 2.00 , 2.00 , 2.00 , 100.0% ▲, Upward Trend
VO,85110124,VO85110124,QUICK COUPLER,,,,,,,,,,,,,1,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,85110482,VO85110482,HOSE KIT,,2,,1,1,,,1,1,,,,1,7,, 1 , 1 , -   , 1 , -   , 1.00 , 1.00 , 100.0% ▲, Downward Trend
VO,85110486,VO85110486,HOSE KIT,,1,,,,,,,,,,,2,3,, -   , -   , 1 , 1 , -   , -   , -   , ►, Downward Trend
VO,85124636,VO85124636,OIL,,4,0,,,3,,6,,2,,,,15,, 1 , 1 , -   , 1 , -   , 1.00 , 1.00 , 100.0% ▲, Downward Trend
VO,85135446,VO85135446,OIL,,1,2,1,4,2,1,3,2,0,,4,0,20,, 2 , 2 , 1 , 2 , 0.50 , 2.00 , 2.00 , 100.0% ▲, Downward Trend
VO,85138685,VO85138685,HOSE KIT,,,,,,1,,,1,1,1,1,,5,, -   , 1 , 1 , 1 , -   , 1.00 , 1.00 , 100.0% ▲, Downward Trend
VO,85138686,VO85138686,HOSE KIT,,,,,1,,1,1,,,,1,1,5,, -   , 1 , 1 , 1 , -   , 1.00 , 1.00 , 100.0% ▲, Downward Trend
VO,85141992,VO85141992,BULB KIT,,,,,,,,,,,,,1,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,85149524,VO85149524,CONVERSION KIT,,,,,,,,1,,,,,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,85149525,VO85149525,CONVERSION KIT,,,,,,,,1,,,,,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,85149696,VO85149696,OIL,,,,,,,,1,1,,,,,2,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,85150223,VO85150223,HYDRAULIC FLUID,,,21,,20,,6,,,,,,6,53,, 4 , 1 , 2 , 4 , 0.50 , 1.00 , 1.00 , 100.0% ▲, Downward Trend
VO,85151853,VO85151853,CONVERSION KIT,,,,10,,,,,,,,,,10,, 1 , -   , -   , 1 , -   , -   , -   , ►, Downward Trend
VO,85158029,VO85158029,CONVERSION KIT,,,6,10,,,,,5,,,,,21,, 2 , 1 , -   , 2 , -   , 1.00 , 1.00 , 100.0% ▲, Downward Trend
VO,8550977,VO8550977,REPAIR KIT,,1,1,,2,1,,,,,,1,,6,, 1 , -   , -   , 1 , -   , -   , -   , ►, Downward Trend
VO,8550978,VO8550978,REPAIR KIT,,,,1,,,,,,,,3,,4,, -   , 1 , 1 , 1 , -   , 1.00 , 1.00 , 100.0% ▲, Downward Trend
VO,874393,VO874393,HOUSING,,,,1,1,,,,,,,,,2,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,914472,VO914472,RETAINING RING,,,,,,,,,,,,20,8,28,, 2 , 5 , 9 , 9 , 4.50 , 5.00 , 5.00 , 100.0% ▲, Upward Trend
VO,914532,VO914532,RETAINING RING,,,,,,,,,,,1,,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,925093,VO925093,O-RING,,,,,,,,1,,,,,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,941686,VO941686,HOLLOW SCREW,,,,,,,,1,,,1,1,0,3,, -   , 1 , 1 , 1 , -   , 1.00 , 1.00 , 100.0% ▲, Downward Trend
VO,943903,VO943903,BULB,,1,2,,,,2,,3,,,,,8,, 1 , 1 , -   , 1 , -   , 1.00 , 1.00 , 100.0% ▲, Downward Trend
VO,943904,VO943904,BULB,,1,,,,,,,,,,,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,944126,VO944126,O-RING,,,,,,,,,,,,,1,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,944364,VO944364,O-RING,,,,,,,,,,2,,,2,4,, -   , 1 , 1 , 1 , -   , 1.00 , 1.00 , 100.0% ▲, Downward Trend
VO,9456277,VO9456277,HOUSING,,,,,,,,,,,1,,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,945718,VO945718,RETAINER,,,,,,,,,,,,10,0,10,, 1 , 2 , 3 , 3 , 3.00 , 2.00 , 2.00 , 100.0% ▲, Upward Trend
VO,946810,VO946810,LOCK NUT,,192,1056,1840,1552,3632,2784,944,2257,1408,1441,1632,1216,19954,," 1,663 "," 1,483 "," 1,430 "," 1,663 ", 0.90 ," 1,483.00 "," 1,483.00 ", 100.0% ▲, Moderate Trend
VO,947140,VO947140,LOCK NUT,,,,,,,,,,,3,,,3,, -   , 1 , 1 , 1 , -   , 1.00 , 1.00 , 100.0% ▲, Downward Trend
VO,947359,VO947359,CENTRE BOLT,,,,,,,,,1,0,1,,,2,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,948211,VO948211,CABLE TIE,,87,227,296,130,1793,3882,275,220,339,467,355,282,8353,, 696 , 323 , 368 , 696 , 0.50 , 323.00 , 323.00 , 100.0% ▲, Downward Trend
VO,948610,VO948610,O-RING,,,,3,1,,,,,,,1,,5,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,948700,VO948700,O-RING,,,,,,,,,,,,4,,4,, -   , 1 , 1 , 1 , -   , 1.00 , 1.00 , 100.0% ▲, Downward Trend
VO,948980,VO948980,O-RING,,,,1,,1,1,,,,,2,,5,, -   , -   , 1 , 1 , -   , -   , -   , ►, Downward Trend
VO,949125,VO949125,PLASTIC NUT,,,,3,,,3,,,,,,,6,, 1 , -   , -   , 1 , -   , -   , -   , ►, Downward Trend
VO,949329,VO949329,GASKET,,,4,,,,,2,,,,,,6,, 1 , -   , -   , 1 , -   , -   , -   , ►, Downward Trend
VO,949400,VO949400,CABLE TERMINAL,,,,,,7,1,,,,,,,8,, 1 , -   , -   , 1 , -   , -   , -   , ►, Downward Trend
VO,949472,VO949472,CABLE TERMINAL,,,,,,,,12,20,18,3,,,53,, 4 , 9 , 1 , 9 , 0.30 , 9.00 , 9.00 , 100.0% ▲, Downward Trend
VO,949647,VO949647,O-RING,,,,,,,,,,1,,,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,949656,VO949656,O-RING,,,,2,,,,,,4,2,,2,10,, 1 , 1 , 1 , 1 , 1.00 , 1.00 , 1.00 , 100.0% ▲, Moderate Trend
VO,949657,VO949657,O-RING,,,,,,,,,,,,,1,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,949659,VO949659,O-RING,,,,,,,,,,,,,1,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,949994,VO949994,CABLE TERMINAL,,,12,20,,,,,,,,,,32,, 3 , -   , -   , 3 , -   , -   , -   , ►, Downward Trend
VO,9515725,VO9515725,SHIM,,,,2,,,,2,,,,,,4,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,9515726,VO9515726,SHIM,,,2,2,,,,2,2,,,,,8,, 1 , 1 , -   , 1 , -   , 1.00 , 1.00 , 100.0% ▲, Downward Trend
VO,951950,VO951950,SPRING PIN,,,,,,,,2,,,,,,2,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,953002,VO953002,STUD,,,,,,,2,,,,,,,2,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,953104,VO953104,STUD,,,,,,,,,9,,,,,9,, 1 , 2 , -   , 2 , -   , 2.00 , 2.00 , 100.0% ▲, Downward Trend
VO,954494,VO954494,ELECTRIC CABLE,,,,,2,,,,,1,,1,,4,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,955957,VO955957,LOCK WASHER,,,4,,6,2,2,2,,,,,4,20,, 2 , 1 , 1 , 2 , 0.50 , 1.00 , 1.00 , 100.0% ▲, Downward Trend
VO,955990,VO955990,O-RING,,,,,,,,,,,,,1,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,956956,VO956956,SPLICE,,,2,,,8,2,,,,8,,,20,, 2 , 1 , 3 , 3 , 1.50 , 1.00 , 1.00 , 100.0% ▲, Upward Trend
VO,956958,VO956958,SPLICE,,,26,22,14,37,17,,1,6,46,,5,174,, 15 , 10 , 17 , 17 , 1.10 , 10.00 , 10.00 , 100.0% ▲, Moderate Trend
VO,957020,VO957020,NUT,,,4,,6,2,2,2,,,,,4,20,, 2 , 1 , 1 , 2 , 0.50 , 1.00 , 1.00 , 100.0% ▲, Downward Trend
VO,957179,VO957179,GASKET,,6,0,,,,,8,,,,,,14,, 1 , 1 , -   , 1 , -   , 1.00 , 1.00 , 100.0% ▲, Downward Trend
VO,959261,VO959261,HEX. SOCKET SCREW,,2,,,,,,,,,,,,2,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,963163,VO963163,CENTRE BOLT,,,,,,,5,,,,,,,5,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,963184,VO963184,CENTRE BOLT,,1,9,,,,1,2,1,,,,,14,, 1 , 1 , -   , 1 , -   , 1.00 , 1.00 , 100.0% ▲, Downward Trend
VO,967343,VO967343,O-RING,,,,,,,,,,,,,2,2,, -   , -   , 1 , 1 , -   , -   , -   , ►, Downward Trend
VO,967581,VO967581,RETAINER,,,,,,,,,,,1,,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,968561,VO968561,O-RING,,,,,,2,,2,1,,,,,5,, -   , 1 , -   , 1 , -   , 1.00 , 1.00 , 100.0% ▲, Downward Trend
VO,968617,VO968617,O-RING,,,,,,,,,,1,,,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,969160,VO969160,BLADE FUSE,,,2,2,1,1,,,,,,,3,9,, 1 , 1 , 1 , 1 , 1.00 , 1.00 , 1.00 , 100.0% ▲, Moderate Trend
VO,969161,VO969161,FUSE,,,,4,1,2,4,,,,,,4,15,, 1 , 1 , 1 , 1 , 1.00 , 1.00 , 1.00 , 100.0% ▲, Moderate Trend
VO,969162,VO969162,BLADE FUSE,,,,,,,7,2,4,,,2,,15,, 1 , 1 , 1 , 1 , 1.00 , 1.00 , 1.00 , 100.0% ▲, Moderate Trend
VO,969164,VO969164,BLADE FUSE,,,3,,,,,,,,,,,3,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,969290,VO969290,FITTING,,,,,,,,2,,,,,,2,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,969445,VO969445,FLANGE SCREW,,,,24,24,,5,24,,,24,29,,130,, 11 , 13 , 18 , 18 , 1.60 , 13.00 , 13.00 , 100.0% ▲, Upward Trend
VO,969478,VO969478,SIX POINT SOCKET SCREW,,,10,,,,,,,,,,,10,, 1 , -   , -   , 1 , -   , -   , -   , ►, Downward Trend
VO,970550,VO970550,ELECTRIC CABLE,,,,,,,8,100,30,10,,,,148,, 12 , 23 , -   , 23 , -   , 23.00 , 23.00 , 100.0% ▲, Downward Trend
VO,970552,VO970552,ELECTRIC CABLE,,,,,,,5,1,,,,,,6,, 1 , -   , -   , 1 , -   , -   , -   , ►, Downward Trend
VO,970553,VO970553,ELECTRIC CABLE,,,,,,,,,,20,,,,20,, 2 , 3 , -   , 3 , -   , 3.00 , 3.00 , 100.0% ▲, Downward Trend
VO,970554,VO970554,ELECTRIC CABLE,,,,,,,1,,,,,,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,970559,VO970559,ELECTRIC CABLE,,10,,,,,,,,,,,,10,, 1 , -   , -   , 1 , -   , -   , -   , ►, Downward Trend
VO,970564,VO970564,ELECTRIC CABLE,,,,,,,,1,,,,,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,970582,VO970582,ELECTRIC CABLE,,,,,,,,,30,,,,,30,, 3 , 5 , -   , 5 , -   , 5.00 , 5.00 , 100.0% ▲, Downward Trend
VO,970630,VO970630,ELECTRIC CABLE,,,,,,,,2,,,,,,2,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,970665,VO970665,ELECTRIC CABLE,,,7,4,2,-1,14,7,0,8,10,15,18,84,, 7 , 10 , 14 , 14 , 2.00 , 10.00 , 10.00 , 100.0% ▲, Upward Trend
VO,970771,VO970771,CABLE SEAL,,2,6,,,,3,16,,,,4,18,49,, 4 , 6 , 7 , 7 , 1.80 , 6.00 , 6.00 , 100.0% ▲, Upward Trend
VO,971069,VO971069,NUT,,1,2,,,,5,1,1,,,,,10,, 1 , -   , -   , 1 , -   , -   , -   , ►, Downward Trend
VO,972081,VO972081,SCREW,,,,,,,,,1,0,,6,,7,, 1 , 1 , 2 , 2 , 2.00 , 1.00 , 1.00 , 100.0% ▲, Upward Trend
VO,972084,VO972084,SCREW,,,,,,,,,3,,,5,0,8,, 1 , 1 , 2 , 2 , 2.00 , 1.00 , 1.00 , 100.0% ▲, Upward Trend
VO,973884,VO973884,BLIND RIVET,,,,,,,,,,,,12,,12,, 1 , 2 , 4 , 4 , 4.00 , 2.00 , 2.00 , 100.0% ▲, Upward Trend
VO,973902,VO973902,SNAP RING,,,,,,,,,20,,,,,20,, 2 , 3 , -   , 3 , -   , 3.00 , 3.00 , 100.0% ▲, Downward Trend
VO,974900,VO974900,CONTROL ROD,,,,,,,,,2,0,,,,2,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,975197,VO975197,FLANGE SCREW,,,,,,,4,2,2,2,,,,10,, 1 , 1 , -   , 1 , -   , 1.00 , 1.00 , 100.0% ▲, Downward Trend
VO,975301,VO975301,SPACER SLEEVE,,,,2,,,,,,,,,,2,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,975664,VO975664,O-RING,,,,1,,,,,,,,,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,975675,VO975675,O-RING,,1,,,1,,,1,,,,2,3,8,, 1 , 1 , 2 , 2 , 2.00 , 1.00 , 1.00 , 100.0% ▲, Upward Trend
VO,975696,VO975696,O-RING,,,,1,,,,,,,,,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,976031,VO976031,NIPPLE,,,,1,,,,,,,,,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,976044,VO976044,O-RING,,1,,,,,,,,,,,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,976053,VO976053,O-RING,,1,,,,,,,,,,,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,976068,VO976068,O-RING,,,,,,,,,,,,,1,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,976445,VO976445,NIPPLE,,,,,,,,,,,,5,,5,, -   , 1 , 2 , 2 , -   , 1.00 , 1.00 , 100.0% ▲, Downward Trend
VO,976446,VO976446,NIPPLE,,2,,,,,,2,,,,,,4,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,976959,VO976959,ELBOW NIPPLE,,,1,,,,,,,,,,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,976998,VO976998,O-RING,,,,,,,,,,1,,,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,977005,VO977005,O-RING,,1,,,,,,,,,,,,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,977030,VO977030,O-RING,,,,,,,,1,,,,1,,2,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,977173,VO977173,SNAP RING,,,,,,,,,,,2,,,2,, -   , -   , 1 , 1 , -   , -   , -   , ►, Downward Trend
VO,977639,VO977639,NIPPLE,,,,,,,,,,,,,1,1,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,977754,VO977754,BANJO NIPPLE,,,,,,,,,,,3,,,3,, -   , 1 , 1 , 1 , -   , 1.00 , 1.00 , 100.0% ▲, Downward Trend
VO,977939,VO977939,FLANGE LOCK NUT,,,,,,,,90,0,,,,,90,, 8 , 15 , -   , 15 , -   , 15.00 , 15.00 , 100.0% ▲, Downward Trend
VO,977969,VO977969,NIPPLE,,,,,,,2,,,,,,,2,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,977976,VO977976,CLAMP,,,,,,,,,,,,,2,2,, -   , -   , 1 , 1 , -   , -   , -   , ►, Downward Trend
VO,978304,VO978304,CABLE TERMINAL,,1,,,,,1,7,,,20,,,29,, 2 , 5 , 7 , 7 , 3.50 , 5.00 , 5.00 , 100.0% ▲, Upward Trend
VO,978305,VO978305,PIN HOUSING,,,5,10,,,,,,,,,,15,, 1 , -   , -   , 1 , -   , -   , -   , ►, Downward Trend
VO,978310,VO978310,HOUSING,,1,,,,,1,7,,,,,,9,, 1 , 1 , -   , 1 , -   , 1.00 , 1.00 , 100.0% ▲, Downward Trend
VO,978881,VO978881,TUBE,,5,,,,4,,,,,,,,9,, 1 , -   , -   , 1 , -   , -   , -   , ►, Downward Trend
VO,979878,VO979878,BLIND RIVET,,7,7,7,,14,7,14,14,0,14,14,,98,, 8 , 9 , 9 , 9 , 1.10 , 9.00 , 9.00 , 100.0% ▲, Moderate Trend
VO,979946,VO979946,HEX. SOCKET SCREW,,,,,,,,,,,4,,,4,, -   , 1 , 1 , 1 , -   , 1.00 , 1.00 , 100.0% ▲, Downward Trend
VO,980464,VO980464,CABLE TIE,,94,90,90,201,160,71,238,58,35,40,24,204,1305,, 109 , 100 , 89 , 109 , 0.80 , 100.00 , 100.00 , 100.0% ▲, Moderate Trend
VO,980830,VO980830,PLASTIC PIPE,,,,,,,4,,,,,,5,9,, 1 , 1 , 2 , 2 , 2.00 , 1.00 , 1.00 , 100.0% ▲, Upward Trend
VO,980831,VO980831,PLASTIC PIPE,,,,,,,,,,,,33,13,46,, 4 , 8 , 15 , 15 , 3.80 , 8.00 , 8.00 , 100.0% ▲, Upward Trend
VO,980832,VO980832,PLASTIC PIPE,,4,5,3,6,3,10,12,6,8,5,9,7,78,, 7 , 8 , 7 , 8 , 1.00 , 8.00 , 8.00 , 100.0% ▲, Moderate Trend
VO,980833,VO980833,PLASTIC PIPE,,,29,1,36,15,15,17,15,0,45,,30,203,, 17 , 18 , 25 , 25 , 1.50 , 18.00 , 18.00 , 100.0% ▲, Upward Trend
VO,980834,VO980834,PLASTIC PIPE,,13,3,7,10,3,5,5,7,1,3,9,7,73,, 6 , 5 , 6 , 6 , 1.00 , 5.00 , 5.00 , 100.0% ▲, Moderate Trend
VO,980881,VO980881,CABLE TIE,,28,20,20,,,31,60,30,9,,,,198,, 17 , 17 , -   , 17 , -   , 17.00 , 17.00 , 100.0% ▲, Downward Trend
VO,981235,VO981235,NIPPLE,,3,,,1,,1,,2,3,,4,,14,, 1 , 2 , 1 , 2 , 1.00 , 2.00 , 2.00 , 100.0% ▲, Moderate Trend
VO,981281,VO981281,MAGNETIC PLUG,,,4,,,,,,,,,,,4,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,981380,VO981380,NIPPLE,,3,,,1,,1,,2,3,,4,,14,, 1 , 2 , 1 , 2 , 1.00 , 2.00 , 2.00 , 100.0% ▲, Moderate Trend
VO,981586,VO981586,LOCK NUT,,,,,,,2,,,,,,,2,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,982108,VO982108,O-RING,,2,3,1,1,1,1,,,,,,,9,, 1 , -   , -   , 1 , -   , -   , -   , ►, Downward Trend
VO,982558,VO982558,BULB,,,1,,,,,,,,,5,0,6,, 1 , 1 , 2 , 2 , 2.00 , 1.00 , 1.00 , 100.0% ▲, Upward Trend
VO,982560,VO982560,BULB,,2,,,,,,,,,,,,2,, -   , -   , -   , -   , -   , -   , -   , ►, Downward Trend
VO,982724,VO982724,GASKET,,5,13,1,10,7,19,18,10,2,18,16,4,123,, 10 , 11 , 13 , 13 , 1.30 , 11.00 , 11.00 , 100.0% ▲, Upward Trend
VO,983013,VO983013,TERMINAL,,2,4,6,8,2,6,2,4,2,4,6,,46,, 4 , 3 , 3 , 4 , 0.80 , 3.00 , 3.00 , 100.0% ▲, Moderate Trend
VO,983014,VO983014,CABLE TERMINAL,,,,8,0,,5,5,37,6,,2,8,71,, 6 , 10 , 3 , 10 , 0.50 , 10.00 , 10.00 , 100.0% ▲, Downward Trend
VO,983017,VO983017,PLUG,,3,,1,0,,4,22,14,0,,6,,50,, 4 , 7 , 2 , 7 , 0.50 , 7.00 , 7.00 , 100.0% ▲, Downward Trend
